"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RNF175",1133.76572560696,-1.09507134943167,0.214847852307522,-5.0969620485861,3.45147488368029e-07,1.81498563853649e-05
"LOC107052453",91.4240406562949,-1.23010727250192,0.271175677336133,-4.53620060835012,5.72767016214657e-06,0.000189578416130341
"LOC121109083",16.0947793189636,-2.21294654572581,0.701116667341667,-3.15631712781319,0.00159775041368492,0.0148449638540699
"LOC121109187",128.143930119286,-1.06978100058166,0.238539219063417,-4.48471745980376,7.30106131186755e-06,0.000222588445552545
"P4HA3",673.816106325816,1.66119879517394,0.463585239181053,3.58337292642996,0.000339185809671812,0.00463388822529346
"GDPD5",239.371161949828,1.10097565625648,0.282321566118485,3.8997221196854,9.63031527698991e-05,0.00173248202159128
"OR52L1",2.88892353615774,4.78523760510148,1.62118031684294,2.95169979266722,0.00316030021617285,0.024475457970482
"LOC428119",13.4352712392795,3.6616577786249,0.986246056745372,3.71272235116298,0.000205041786258014,0.00313571782104209
"LOC107052463",2.60937058113284,4.80016618729172,1.6927260023904,2.83576088540798,0.00457166597656141,0.0317781740584288
"HBBA",3321.179298662,-1.30073979375231,0.453918521925048,-2.8655799023929,0.00416246213632574,0.0297361744417418
"HPX",88.7167033117463,-1.69604539825964,0.52423444678519,-3.23528033813965,0.00121523351041662,0.0121996242126753
"LOC107055991",4724.83977262202,-2.08941147059384,0.385888442897374,-5.41454793231399,6.14437427401931e-08,4.36840433385677e-06
"LOC121110055",78.44130599237,-1.37562960652617,0.421812427062329,-3.26123536972726,0.00110927920279228,0.0113901378107625
"AQP1",1840.52828801976,1.63240605556965,0.569527543362366,2.86624602197865,0.00415371304855727,0.0297094952615923
"ADCYAP1R1",16.2916273394966,3.00590418882186,0.792348642512776,3.79366358133616,0.000148440760772776,0.00244521416309112
"HHATL",3158.94693661377,1.00608569333255,0.268025924440362,3.75368798907515,0.000174251739617267,0.00278020684017712
"TNFRSF14",143.402629645086,1.91247013703159,0.60005997971725,3.18713162296335,0.00143691368075941,0.0137680343729476
"LOC101748313",69.0224042536262,4.12779925668018,0.441123873890037,9.35746057060869,8.16760789660303e-21,1.31973693412929e-17
"DPP6",42.5797709449978,3.15043127330708,0.715418369930522,4.40362088216023,1.06458919637626e-05,0.000300349339307805
"INSIG1",1131.77499378821,2.2585408413726,0.47747009422511,4.73022471708517,2.24271448375072e-06,9.0185536728926e-05
"EN2",729.596016646679,-3.8355727055219,0.978638221014831,-3.91929583696872,8.88080531151273e-05,0.00162897248304259
"LOC121110087",14.6852154866355,-3.04418617091713,0.98235679238182,-3.09886000129973,0.00194266794049278,0.0170766468715721
"PTPRN2",170.189200764316,-1.1139876592153,0.246577937343751,-4.51779129639771,6.24880295988804e-06,0.000200119322178468
"LOC121110101",270.887023212009,4.81830166855558,1.00304028126112,4.80369707834421,1.55762426702069e-06,6.63913998130116e-05
"LOC101749139",46.5733084676673,2.73601266374737,0.724647007711667,3.77564888094593,0.000159591667312486,0.00259048611398368
"NRP1",5477.65860443914,1.38348606864773,0.159574368654891,8.66985143234235,4.32684575538378e-18,4.80658477851195e-15
"BAMBI",47.6504888756517,1.41527538414934,0.30855042158087,4.58685286151326,4.49977573267347e-06,0.000155299056063181
"GPR158",80.2434190002232,4.05485044391267,0.688472994844591,5.88962889507085,3.87063814686286e-09,3.97234461691273e-07
"CACNB2",173.365922233453,1.08052816884428,0.36965268969978,2.9230902383582,0.00346576058671966,0.0261018765543878
"LOC771876",748.363863170535,1.35097339967025,0.505370556675884,2.67323329747658,0.00751239852132034,0.0454167929652883
